case_no,code_token
          builder.appendCodePoint(codePoint);
          codePoint = read();
        }
        return builder.toString();
      } else {
        throw new NoSuchElementException();
      }
    }
 
    public long nextLong() {
      if (hasNext()) {
        long number = 0;
        boolean minus = false;
        int codePoint = read();
        if (codePoint == '-') {
          minus = true;
          codePoint = read();
        }
        if (codePoint >= '0' && codePoint <= '9') {
          while (true) {
            if (codePoint >= '0' && codePoint <= '9') {
              number *= 10;
              number += codePoint - '0';
            } else if (codePoint < 0 || !isPrintableChar(codePoint)) {
              return (minus) ? -number : number;
            } else {
              throw new NumberFormatException();
            }
            codePoint = read();
          }
        } else {
          throw new NumberFormatException();
        }
      } else {
        throw new NoSuchElementException();
      }
    }
 
    public int nextInt() {
      long number = nextLong();
      if (number >= Integer.MIN_VALUE && number <= Integer.MAX_VALUE) {
        return (int)number;
      } else {
        throw new NumberFormatException();
      }
    }
 
    private boolean isPrintableChar(int codePoint) {
      return codePoint >= 33 && codePoint <= 126;
    }
 
  }
 
}"
156,"import java.util.*;

class Main
{
  public static void main(String[] args)
  {
    Scanner sc = new Scanner(System.in);
    String s = sc.next();

    char[] ch = new char[s.length()];
    int count = 0;

    for(int i=0; i<s.length(); i++){
       ch[i] = s.charAt(i);
    }

    int a =(s.length())%2;

    if(a == 0){
       for(int j=0; j<(s.length())/2; j++){
          if(ch[j] != ch[s.length()-j]){
             count++;
          }else{
             continue;
          }
       }
    }

    else if(a != 0){
       for(int j=0; j<(s.length()-1)/2; j++){
          if(ch[j] != ch[s.length()-j]){
             count++;
          }else{
             continue;
          }
       }
    }
    System.out.println(count);
  }
}
"
157,"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        int[] list = new int[n];
        int[] result = new int[n];
        for (int i = 0; i < n; i++) {
            list[i] = sc.nextInt();
        }
        countingSort(list, result, n);
        String[] answer = new String[n];
        for (int i = 0; i < n; i++) {
            answer[i] = String.valueOf(result[i]);
        }
        System.out.println(String.join("" "", answer));
        sc.close();
    }

    static void countingSort(int[] a, int[] b, int n) {
        int k = 10001;
        int[] c = new int[k];
        for (int i = 0; i < n; i++) {
            c[a[i]]++;
        }
        for (int i = 1; i < k; i++) {
            c[i] += c[i - 1];
        }
        for (int i = 0; i < n; i++) {
            c[a[i]]--;
            b[c[a[i]]] = a[i];
        }
    }
}"
158,"import java.io.*;
import java.util.*;
import java.math.*;
// import java.awt.Point;
 
public class Main {
    InputStream is;
    PrintWriter out;
    String INPUT = """";
 
    long MOD = 1_000_000_007;
    int inf = Integer.MAX_VALUE;

    void solve(){
        int n = ni();
        int m = ni();
        Dijkstra dijkstra = new Dijkstra((m+n)*2);
        TreeMap<Long, Integer> reindex= new TreeMap<>();
        long res = 0;
        for(int i = 0; i < m; i++){
            long p = nl();
            long q = nl();
            long c = nl();
            long from = (p<<32)+c;
            long to = (q<<32)+c;
            long fromout = (p<<32)-1;
            long toout = (q<<32)-1;
            if(!reindex.containsKey(fromout))reindex.put(fromout, reindex.size());
            if(!reindex.containsKey(toout)) reindex.put(toout, reindex.size());
            if(!reindex.containsKey(from)){
                reindex.put(from, reindex.size());
                dijkstra.addDirectedEdge(reindex.get(from), reindex.get(fromout), 0);
                dijkstra.addDirectedEdge(reindex.get(fromout), reindex.get(from), 1);
                res+=2;
            }
            if(!reindex.containsKey(to)){
                reindex.put(to, reindex.size());
                dijkstra.addDirectedEdge(reindex.get(to), reindex.get(toout), 0);
                dijkstra.addDirectedEdge(reindex.get(toout), reindex.get(to), 1);
                res+=2;
            }
            dijkstra.addDirectedEdge(reindex.get(from), reindex.get(to), 0);
            dijkstra.addDirectedEdge(reindex.get(to), reindex.get(from), 0);
            res+=2;
        }
        // out.println(reindex.size());
        // out.println(res);
        long start = (1l<<32) - 1;
        long goal = ((long)n<<32) - 1;
        if(!reindex.containsKey(start) || !reindex.containsKey(goal)){
            out.println(-1);
            return;
        }
        long[] dist = dijkstra.getDist(reindex.get(start));
        long ans = dist[reindex.get(goal)];
        if(ans == Long.MAX_VALUE / 3){
            out.println(-1);
            return;
        }
        out.println(ans);
    }

    static class Dijkstra {
        int n;
        ArrayList<Pair>[] G;
        long INF = Long.MAX_VALUE / 3;

        public Dijkstra(int n) {
            this.n = n;
            G = new ArrayList[n];
            for (int i = 0; i < n; i++) {
                G[i] = new ArrayList<>();
            }
        }

        public void addDirectedEdge(int from, int to, int cost) {
            G[from].add(new Pair(to, cost));
        }

        public long[] getDist(int s) {
            PriorityQueue<Pair> Q = new PriorityQueue<>();
            Q.add(new Pair(s, 0));
            long[] dist = new long[n];
            Arrays.fill(dist, INF);
            boolean[] used = new boolean[n];
            while (!Q.isEmpty()) {
                Pair p = Q.poll();
                if (used[p.x]) continue;
                used[p.x] = true;
                dist[p.x] = p.y;

                for (Pair edge : G[p.x]) {
                    Q.add(new Pair(edge.x, p.y + edge.y));
                }
            }
            return dist;
        }

        class Pair implements Comparable<Pair> {
            int x;
            long y;

            Pair(int x, long y) {
                this.x = x;
                this.y = y;
            }

            public int compareTo(Pair p) {
                return Long.compare(y, p.y);
            }

        }

    }

    void run() throws Exception
    {
        is = INPUT.isEmpty() ? System.in : new ByteArrayInputStream(INPUT.getBytes());
        out = new PrintWriter(System.out);
        
        long s = System.currentTimeMillis();
        solve();
        out.flush();
        if(!INPUT.isEmpty())tr(System.currentTimeMillis()-s+""ms"");
    }
    
    public static void main(String[] args) throws Exception { new Main().run(); }
    
    private byte[] inbuf = new byte[1024];
    private int lenbuf = 0, ptrbuf = 0;
    
    private int readByte()
    {
        if(lenbuf == -1)throw new InputMismatchException();
        if(ptrbuf >= lenbuf){
            ptrbuf = 0;
            try { lenbuf = is.read(inbuf); } catch (IOException e) { throw new InputMismatchException(); }
            if(lenbuf <= 0)return -1;
        }
        return inbuf[ptrbuf++];
    }
    
    private boolean isSpaceChar(int c) { return !(c >= 33 && c <= 126); }
    private int skip() { int b; while((b = readByte()) != -1 && isSpaceChar(b)); return b; }
    
    private double nd() { return Double.parseDouble(ns()); }
    private char nc() { return (char)skip(); }
    
    private String ns()
    {
        int b = skip();
        StringBuilder sb = new StringBuilder();
        while(!(isSpaceChar(b) && b != ' ')){
            sb.appendCodePoint(b);
            b = readByte();
        }
        return sb.toString();
    }
    
    private char[] ns(int n)
    {
        char[] buf = new char[n];
        int b = skip(), p = 0;
        while(p < n && !(isSpaceChar(b))){
            buf[p++] = (char)b;
            b = readByte();
        }
        return n == p ? buf : Arrays.copyOf(buf, p);
    }
    
    private char[][] nm(int n, int m)
    {
        char[][] map = new char[n][];
        for(int i = 0;i < n;i++)map[i] = ns(m);
        return map;
    }
    
    private int[] na(int n)
    {
        int[] a = new int[n];
        for(int i = 0;i < n;i++)a[i] = ni();
        return a;
    }
    
    private int ni()
    {
        int num = 0, b;
        boolean minus = false;
        while((b = readByte()) != -1 && !((b >= '0' && b <= '9') || b == '-'));
        if(b == '-'){
            minus = true;
            b = readByte();
        }
        
        while(true){
            if(b >= '0' && b <= '9'){
                num = num * 10 + (b - '0');
            }else{
                return minus ? -num : num;
            }
            b = readByte();
        }
    }
    
    private long nl()
    {
        long num = 0;
        int b;
        boolean minus = false;
        while((b = readByte()) != -1 && !((b >= '0' && b <= '9') || b == '-'));
        if(b == '-'){
            minus = true;
            b = readByte();
        }
        
        while(true){
            if(b >= '0' && b <= '9'){
                num = num * 10 + (b - '0');
            }else{
                return minus ? -num : num;
            }
            b = readByte();
        }
    }
    
    private static void tr(Object... o) { System.out.println(Arrays.deepToString(o)); }
 
}"
159,"import java.util.Arrays;
import java.util.HashMap;
import java.util.Map;
import java.util.Scanner;

public class Main {

  public static void main(String[] args) {
    final Scanner scanner = new Scanner(System.in);

    scanner.nextLine();
    final int[] a = Arrays.stream(scanner.nextLine().split("" ""))
        .mapToInt(Integer::parseInt)
        .toArray();
    Map<Integer, Long> counts = new HashMap<>();
    long sum = 0;
    for (int i = 0; i < a.length; i++) {
      counts.put(
          a[i],
          counts.getOrDefault(a[i], 0L) + 1
      );
      sum += a[i];
    }

    final int q = scanner.nextInt();
    scanner.nextLine();
    final int[][] bc = new int[q][2];

    for (int i = 0; i < q; i++) {
      bc[i][0] = scanner.nextInt();
      bc[i][1] = scanner.nextInt();
      scanner.nextLine();

      final long replaceCount = counts.getOrDefault(bc[i][0], 0L);
      counts.put(
          bc[i][1],
          counts.getOrDefault(bc[i][1], 0L) + replaceCount
      );
      counts.remove(bc[i][0]);

      sum += replaceCount * (bc[i][1] - bc[i][0]);

      System.out.println(sum);
    }
  }
}
"
160,"import java.io.*;
  
public class Main {
    public static void main(String[] args) throws Exception{
        BufferedReader read = new BufferedReader(new java.io.InputStreamReader(System.in));
        int a = Integer.parseInt(read.readLine());
        int b = Integer.parseInt(read.readLine());
        System.out.println(a*b+"" ""+(a*b)*2);
    }
}"
161,"import java.util.*;
public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);

        int n = sc.nextInt();
        int q = sc.nextInt();
        String s = sc.next();
        char[] arr = s.toCharArray();

        int[][] lr = new int[q][2];
        for (int i=0; i<q; i++) {
            lr[i][0] = sc.nextInt()-1;
            lr[i][1] = sc.nextInt()-1;
        }

        int[] flag = new int[n+1];

        for (int i=0; i<n-1; i++){
            if (arr[i]=='A'){
                if (arr[i+1]=='C'){
                    flag[i+1] = 1;
                }
            }
        }

        int[] cnt = new int[n+2];
        for (int i=0; i<n; i++){
            cnt[i+1] = cnt[i]+flag[i];
        }

//        for (int i=0; i<n+1; i++)System.out.print(cnt[i]);

        StringBuilder sb = new StringBuilder();

        for (int i=0; i<q; i++){
            int l = lr[i][0];
            int r = lr[i][1];

            sb.append((cnt[r+1]-cnt[l+1])+""\n"");
        }

        System.out.println(sb.toString());

    }
}
"
162,"import java.util.Scanner;

public class aoj0004 {
	public static void main(String[] args)
	{
		Scanner sc = new Scanner(System.in);
		while(sc.hasNext()){
			double a = sc.nextDouble();
			double b = sc.nextDouble();
			double c = sc.nextDouble();
			double d = sc.nextDouble();
			double e = sc.nextDouble();
			double f = sc.nextDouble();
					   b = b*d;
					   c = c*d;
					   e = e*a;
					   f = f*a;

					double y = (c-f)/(b-e);
					double x = (c-(b*y))/(a*d);
					if(x>0)x = (double)((int)((x * 1000)+0.5))/1000;
					if(x<0)x = (double)((int)((x * 1000)-0.5))/1000;
					if(y>0)y = (double)((int)((y * 1000)+0.5))/1000;
					if(y<0)y = (double)((int)((y * 1000)-0.5))/1000;
					if(x==-0.0)x=0.0;
					if(y==-0.0)y=0.0;
			System.out.println(x +"" ""+ y);
		}
	}
}"
163,"import java.util.*;
import java.io.*;
public class Main {
    static class Scan {
        private byte[] buf=new byte[1024];
        private int index;
        private InputStream in;
        private int total;
        public Scan()
        {
            in=System.in;
        }
        public int scan()throws IOException
        {
            if(total<0)
            throw new InputMismatchException();
            if(index>=total)
            {
                index=0;
                total=in.read(buf);
                if(total<=0)
                return -1;
            }
            return buf[index++];
        }
        public int scanInt()throws IOException
        {
            int integer=0;
            int n=scan();
            while(isWhiteSpace(n))
            n=scan();
            int neg=1;
            if(n=='-')
            {
                neg=-1;
                n=scan();
            }
            while(!isWhiteSpace(n))
            {
                if(n>='0'&&n<='9')
                {
                    integer*=10;
                    integer+=n-'0';
                    n=scan();
                }
                else throw new InputMismatchException();
            }
            return neg*integer;
        }
        public double scanDouble()throws IOException
        {
            double doub=0;
            int n=scan();
            while(isWhiteSpace(n))
            n=scan();
            int neg=1;
            if(n=='-')
            {
                neg=-1;
                n=scan();
            }
            while(!isWhiteSpace(n)&&n!='.')
            {
                if(n>='0'&&n<='9')
                {
                    doub*=10;
                    doub+=n-'0';
                    n=scan();
                }
                else throw new InputMismatchException();
            }
            if(n=='.')
            {
                n=scan();
                double temp=1;
                while(!isWhiteSpace(n))
                {
                    if(n>='0'&&n<='9')
                    {
                        temp/=10;
                        doub+=(n-'0')*temp;
                        n=scan();
                    }
                    else throw new InputMismatchException();
                }
            }
            return doub*neg;
        }
        public String scanString()throws IOException
        {
            StringBuilder sb=new StringBuilder();
            int n=scan();
            while(isWhiteSpace(n))
            n=scan();
            while(!isWhiteSpace(n))
            {
                sb.append((char)n);
                n=scan();
            }
            return sb.toString();
        }
        private boolean isWhiteSpace(int n)
        {
            if(n==' '||n=='\n'||n=='\r'||n=='\t'||n==-1)
            return true;
            return false;
        }
    }
    public static void main(String args[]) throws IOException {
        Scan input=new Scan();
        int n=input.scanInt();
        String str=input.scanString();
        int cnt=0;
        for(int i=0;i<n;i++) {
            if(str.charAt(i)=='1') {
                cnt++;
            }
        }
        int pow0[]=new int[n];
        pow0[0]=1;
        for(int i=1;i<n;i++) {
            pow0[i]=2*pow0[i-1];
            pow0[i]%=(cnt-1);
        }
        int pow1[]=new int[n];
        pow1[0]=1;
        for(int i=1;i<n;i++) {
            pow1[i]=2*pow1[i-1];
            pow1[i]%=(cnt+1);
        }
        int num0=0,num1=0;
        for(int i=0;i<n;i++) {
            if(str.charAt(i)=='1') {
                num0+=pow0[n-i-1];
                num0%=(cnt-1);
            }
        }
        for(int i=0;i<n;i++) {
            if(str.charAt(i)=='1') {
                num1+=pow1[n-i-1];
                num1%=(cnt+1);
            }
        }
        StringBuilder ans=new StringBuilder("""");
        for(int i=0;i<n;i++) {
            if(str.charAt(i)=='1') {
                num0-=pow1[n-i-1];
                if(num0<0) {
                    num0+=(cnt-1);
                }
                ans.append((calc(num0)+1)+""\n"");
                num0+=pow1[n-i-1];
                num0%=(cnt-1);
            }
            else {
                num1+=pow1[n-i-1];
                num1%=(cnt+1);
                ans.append((calc(num1)+1)+""\n"");
                num1-=pow1[n-i-1];
                if(num1<0) {
                    num1+=(cnt+1);
                }
            }
        }
        System.out.println(ans);
    }
    public static int calc(int n) {
        int cnt=0;
        while(n!=0) {
            int tmp=n;
            int ones=0;
            while(tmp!=0) {
               ones+=tmp%2;
               tmp/=2;
            }
            n%=ones;
            cnt++;
        }
        return cnt;
    }
}
"
164,"import java.util.*;
import java.io.*;
import java.util.Arrays; 
import java.util.ArrayList; 
import java.util.Collections; 
import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStreamReader;
import java.io.InputStream;
import java.util.StringTokenizer;
import java.math.BigInteger;

public class Main {

    public static void main(String[] args) {
        try (PrintWriter out = new PrintWriter(new BufferedOutputStream(System.out))) {
            FastScanner in = new FastScanner(System.in);
            int n = in.nextInt();
            int a;
            int b;
            int c;
            int numberOfTuples = 0;

            for(int i = 1; i < n; i ++) {
                a = i;
                for(int j = 1; j < n; j++) {
                    b = j;
                    if(a*b < n) {
                        c = n - (a*b);
                        numberOfTuples++;
                    }
                }
            }
            out.println(numberOfTuples);



        } finally {
            //out.close();
        }
        
           
    }
}


class FastScanner {
   private final BufferedReader br;
   private StringTokenizer st;
 
    FastScanner(InputStream InputStream) {
        br = new BufferedReader(new InputStreamReader(InputStream));
    }
    
    String next() {
        while (st == null || !st.hasMoreTokens()) {
            try {
                st = new StringTokenizer(br.readLine());
            } catch (IOException e) {
                throw new RuntimeException(e);
            }
        }
        return st.nextToken();
    }
    
    int nextInt() {
        return Integer.parseInt(next());
    }
    
    long nextLong() {
        return Long.parseLong(next());
    }
    
    double nextDouble() {
        return Double.parseDouble(next());
    }


    
    ArrayList<Integer> nextIntList(int count) {
        ArrayList<Integer> array = new ArrayList<>();
        for (int n = 0; n < count; n++) {
            int number = nextInt();
            array.add(number);
        }
        return array;
    }
    
    int[] nextIntArray(int count) {
        int[] array = new int[count];
        for (int n = 0; n < count; n++) {
            array[n] = nextInt();
        }
        return array;
    }
}"
165,"import java.io.InputStream;
import java.io.PrintStream;
import java.util.HashSet;
import java.util.Scanner;

public class Main {
    public static void main(String[] args) throws Exception {
        solve(System.in, System.out);
    }

    static HashSet<Integer> friend[];
    static HashSet<Integer> block[];
    static HashSet<Integer> friendCache[];

    static void solve(InputStream is, PrintStream os) {
        // Your code here!
        Scanner scan = new Scanner(is);
        int N = scan.nextInt();
        int M = scan.nextInt();
        int K = scan.nextInt();
        friend = new HashSet[N];
        block = new HashSet[N];
        friendCache = new HashSet[N];
        for(int i = 0; i < N; i++) {
            friend[i] = new HashSet<>();
            block[i] = new HashSet<>();
        }

        for(int i = 0; i < M; i++) {
            int A = scan.nextInt()-1;
            int B = scan.nextInt()-1;
            friend[A].add(B);
            friend[B].add(A);
        }
        for(int i = 0; i < K; i++) {
            int C = scan.nextInt()-1;
            int D = scan.nextInt()-1;
            block[C].add(D);
            block[D].add(C);
        }

        int ans[] = new int[N];
        for(int i = 0; i < N; i++) {
            if(friend[i].size() + block[i].size() == N-1) {
                ans[i] = 0;
            } else {
                ans[i] = bfs(i);
            }
            os.print(ans[i]);
            if(i != N-1)
                os.print("" "");
        }
        os.println();

    }


    static int bfs(int i) {
        int ans = 0;
        HashSet<Integer> visited = new HashSet<>();
        HashSet<Integer> stack = new HashSet<>();
        visited.add(i);
        stack.addAll(friend[i]);
        while(!stack.isEmpty()) {
            HashSet<Integer> next = new HashSet<>();
            for(Integer fri : stack) {
                if(visited.contains(fri))
                    continue;
                visited.add(fri);
                if(friendCache[fri] != null)
                    next.addAll(friendCache[fri]);
                else
                    next.addAll(friend[fri]);
                if(!friend[i].contains(fri) && !block[i].contains(fri)) {
                    if(friendCache[i] == null) {
                        friendCache[i] = new HashSet<>();
                        friendCache[i].addAll(friend[i]);
                    }
                    friendCache[i].add(fri);
                    ans++;
                }
            }
            stack = next;
        }
        return ans;
    }
}"
166,"// This template is based on Mr. tonymontaro's template (https://atcoder.jp/users/tonymontaro).
import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStreamReader;
import java.io.OutputStreamWriter;
import java.io.PrintWriter;
import java.util.StringTokenizer;

// For flatten() required Java8
import java.util.stream.Stream;
import java.util.stream.IntStream;

import java.util.Queue;
import java.util.ArrayDeque;

import java.util.ArrayList;
import java.util.ArrayList;
import java.util.Arrays;
import java.util.List;
import java.util.Collections;

public class Main {
    static PrintWriter out;
    static CF_Reader in;

    static int INTMAX = 2147483647;

    // Start: 大きな数
    // 10^20くらいまで
    // long a = 0;
    // End: 大きな数
    public static void main(String[] args) throws IOException {
        out = new PrintWriter(new OutputStreamWriter(System.out));
        in = new CF_Reader();
        StringBuilder result = new StringBuilder();

        // Start: int型の整数N Mを取得する
        // // N M 形式
        long N = in.longNext();
        // int M = in.intNext();

        // for (long i = 2L; i < N; i *= 2) {
        //   if (
        // }

        if (isPrimeLong(N)) {
          out.println(1);
          out.close();
          return;
        }
        ArrayList<Long> primes = new ArrayList<>();
        long prime = N;
        long n;
        for (long i = 2L; i <= prime; i++) {
          n = 0L;
          while (prime % i == 0L) {
            prime /= i;
            n++;
          }

          if (n != 0L) {
            for (long j = n; j > 0L; j--) {
              primes.add(i);
            }
          }
        }

        ArrayList<Long> uniqPrimes = new ArrayList<>();
        for (long p : primes) {
          if(!uniqPrimes.contains(p))
              uniqPrimes.add(p);
        }

        ArrayList<Integer> primeOccurence = new ArrayList<>();
        for (long p : uniqPrimes) {
          primeOccurence.add(Collections.frequency(primes, p));
        }

        // int counter = 0;
        // for (int num : primeOccurence) {
        //   for (int i = 0; i < num; i++) {
        //     if (i + i + 1 <= num) {
        //       counter++;
        //     }
        //   }
        // }
        // result.append(counter);

        // ArrayList<int> numPrimes = new ArrayList<>();
        // long prevP = -1;
        // for (int i; i < primes.size(); i++) {
        //   long p = primes.get(i);
        //   if (prevP == p) {
        //     numPrimes.set(i, numPrimes.get(i)++);
        //   } else {
        //     numPrimes.set(i, numPrimes.get(i)++);
        //   }
        //   prevP = p;
        // }


        //for(long p : primes) {
        //  out.println(p);
        //}

        int ans = 0;
        for (long p : primeOccurence) {
          long used = 0;
          while (p > used) {
            ans++;
            used++;
            p -= used;
          }
        }
        result.append(ans);
        // ArrayList<Long> memo = new ArrayList<>();
        // int count = 0;

        // long prev = 1;

        // int i = 0;
        // while (i < primes.size()) {
        //   long p = primes.get(i);

        //   while (memo.contains(p)) {
        //     i++;
        //     if (i == primes.size()) break;
        //     p *= primes.get(i);
        //   }

        //   if (!memo.contains(p) && i < primes.size()) {
        //     memo.add(p);
        //     count++;
        //     i++;
        //   }
        // }
        // result.append(count);

        //[補足]
        // N M
        // A B 形式だと
        // int N = in.intNext();
        // int M = in.intNext();
        // int A = in.intNext();
        // int B = in.intNext();
        // End: int型の整数N Mを取得する

        // Start: int型の整数Nと配列Aを取得する
        // // N
        // // A1 A2 A3... AN 形式
        // int n = in.intNext();
        // int[] A = in.nextIntArray(n);
        // End: int型の整数Nと配列Aを取得する

        // Start: Char型の文字をInt型に変換する
        // Integer.parseInt(String.valueOf(charText))
        // End: Char型の文字をInt型に変換する

        // Start: 文字列を1文字ずつ出力する
        // String text = in.next();
        // char[] work = new char[text.length()];
        // for(int i = 0; i < text.length(); i++){
        //   work[i] = text.charAt(i); // Char型の文字
        //   out.println(work[i]);
        // }
        // End: 文字列を1文字ずつ出力する

        // Start: 配列の定義
        // int[] a = new int[N];
        // int[][] b = new int[N][M];
        // End: 配列の定義

        // Start: キューの定義
        // Queue<int[]> queue = new ArrayDeque<int[]>();
        // Start: キューの定義

        // Start: リストのリスト
        // @SuppressWarnings(""unchecked"")
        // List<Integer>[] adjacents = new ArrayList[N];
        // Start: リストのリスト

        // Start: forEach文
        // for (int elem: elements) {
        // }
        // Start: forEach文

        out.println(result);

        out.close();
    }

    // 素数判定。
    public static boolean isPrime(int N) {
      if (N == 1) return false;
      for (int i = 2; i * i <= N; ++i) {
        if (N % i == 0) return false;
      }
      return true;
    }

    public static boolean isPrimeLong(Long N) {
      if (N == 1L) return false;
      for (long i = 2L; i * i <= N; ++i) {
        if (N % i == 0L) return false;
      }
      return true;
    }


    // 使い方
    // List<String> list = new ArrayList<String>();
    // permutation(list, ""abc"", """");
    // for (String str : list) {
    //   out.print(str + "" "");
    // }
    // >> abc acb bac bca cab cba
    public static List<String> permutation(List<String> list, String target, String ans){
      if(target.length() <= 1) {
        list.add(ans + target);
      } else {
        for (int i = 0; i < target.length(); i++) {
          permutation(
            list,
            target.substring(0, i) + target.substring(i + 1),
            ans + target.charAt(i));
        }
      }
      return list;
    }

    // 使い方
    // String[] list2 = { ""A"", ""B"", ""C"", ""D""};
    // List<String[]> res = combination(list2, 3);
    // for (String[] arr : res) {
    //   out.print(""["");
    //   for (String a : arr) {
    //     out.print(a + "", "");
    //   }
    //   out.print(""], "");
    // }
    // >> [A, B, C], [A, B, D], [A, C, D], [B, C, D]
    static List<String[]> combination(String[] data, int k) {
        List<String[]> result = new ArrayList<String[]>();
        combination(data, 0, new String[k], 0, result);
        return result;
    }

    static void combination(String[] data, int di, String[] comb, int ci, List<String[]> result) {
        if (ci == comb.length) {
            result.add(comb.clone());
            return;
        }
        for ( ; di <= data.length - (comb.length - ci); di++) {
            comb[ci] = data[di];
            combination(data, di + 1, comb, ci + 1, result);
        }
    }

    public static int[] flatten(int[][] arr) {
       return Stream.of(arr)
          .flatMapToInt(row -> IntStream.of(row))
          .toArray();
    }

    public static int maxIntValueFromArray(int[] array) {

        int intMax = array[0];

        for (int i = 1; i < array.length; i++ ) {
            if(intMax < array[i]) {
                intMax = array[i];
            }
        }
        return intMax;
    }

    public static int minIntValueFromArray(int[] array) {

        int intMin = array[0];

        for (int i = 1; i < array.length; i++ ) {
            if(intMin > array[i]) {
                intMin = array[i];
            }
        }
        return intMin;
    }

    static class CF_Reader {
        BufferedReader br;
        StringTokenizer st;

        public CF_Reader() throws IOException {
            br = new BufferedReader(new InputStreamReader(System.in));
        }

        String next() throws IOException {
            while (st == null || !st.hasMoreTokens())
                st = new StringTokenizer(br.readLine().trim());
            return st.nextToken();
        }

        long longNext() throws IOException {
            return Long.parseLong(next());
        }

        int intNext() throws IOException {
            return Integer.parseInt(next());
        }

        double doubleNext() throws IOException {
            return Double.parseDouble(next());
        }

        char charNext() throws IOException {
            return next().charAt(0);
        }

        public int[] nextIntArray(final int n) throws IOException {
            final int[] a = new int[n];
            for (int i = 0; i < n; i++)
                a[i] = intNext();
            return a;
        }

        public long[] nextLongArray(final int n) throws IOException {
            final long[] a = new long[n];
            for (int i = 0; i < n; i++)
                a[i] = longNext();
            return a;
        }

        String line() throws IOException {
            return br.readLine().trim();
        }
    }
}"
167,"import java.util.*;
import java.io.*;

public class Sequence {
    public static void main(String [] args) {
        Reader in = new Reader ();
        Writer out = new Writer ();

        int n = in.nextInt();
        int [] a = new int [n + 5];

        for(int i = 1; i <= n; i++) {
            a[i] = in.nextInt();
        }
        long ans = (long) 1e16;
        for(int cs = 0; cs <= 1; cs++) {
            int pos = cs;
            long sum = 0;
            long res = 0;

            for(int i = 1; i <= n; i++) {
                if(pos == 1) {
                    long can = -sum + 1;
                    if(a[i] >= can) sum += a[i];
                    else {
                        res += Math.abs(can - a[i]);
                        sum += can;
                    }
                } else {
                    long can = -sum - 1;
                    if(a[i] <= can) sum += a[i];
                    else {
                        res += Math.abs(can - a[i]);
                        sum += can;
                    } 
                }
                pos ^= 1;
            }
            ans = Math.min(ans, res);
        }
        System.out.println(ans);
    }
    static class Reader {
        private StringTokenizer a;
        private BufferedReader b;
        Reader () {
            a = null;
            b = new BufferedReader (new InputStreamReader (System.in));
        }
        public String next () {
            while(a == null || !a.hasMoreTokens()) {
                try {
                    a = new StringTokenizer (b.readLine());
                } catch (IOException e) {
                    e.printStackTrace();
                }
            }
            return a.nextToken();
        }
        public int nextInt() {
            return Integer.parseInt(this.next());
        }
        public long nextLong () {
            return Long.parseLong(this.next());
        }
        public double nextDouble () {
            return Double.parseDouble(this.next());
        }
        public String nextLine() {
            try {
                return b.readLine();
            } catch (IOException e) {
                e.printStackTrace();
            }
            return """";
        }
    }
    static class Writer {
        private PrintWriter a;
        private StringBuffer b;
        Writer () {
            a = new PrintWriter (System.out);
            b = new StringBuffer ("""");
        }
        public void write (Object s) {
            b.append(s);
        }
        public void writeln(Object s) {
            b.append(s).append('\n');
        }
        public void flush () {
            a.print(b);
            a.flush();
            a.close();
        }
    }
    static class Pair implements Comparator <Pair> {
        int first;
        int second;
        Pair  (int a, int b) {
            this.first = a;
            this.second = b;
        }
        Pair (Pair a) {
            this.first = a.first;
            this.second = a.second;
        }
        Pair () {}
        public String toString () {
            return ""["" + first + "", "" + second + ""]"";
        }
        public int compare (Pair a, Pair b) {
            if(a.first == b.first) {
                return a.second - b.second;
            } else {
                return a.first - b.first;
            }
        }
    }
}
"
168,"import java.util.*;

public class Main{
  public static void main(String[] args){
   Scaneer sc = new Scanner(Syst0em.in);
    int n = sc.nextInt();
    int x = sc.nextInt();
    
    int[] l = new int[n];
    int bound = 0;
    int count = 1;
    
    for(int i =0; int i < n; i++){
      bound += sc.nextInt();
      count++;
      if(bound < x){
        break;
     }    
    }
    System.out.printlm(count);
  }
 }"
169,"import java.util.Scanner;

public class Main {

	public static void main(String[] args) {
		// TODO 自動生成されたメソッド・スタブ
		boolean hantei = false;
		int x = 0;
		int y = 0;
		while (hantei != true ) {
			Scanner scan = new Scanner(System.in);
			x = scan.nextInt();//配列に数値を代入
			y = scan.nextInt();//次の配列に数値を代入y
			if (x == 0 && y ==0) {
				hantei = true;
			}else{
				if (x > y) {
					System.out.println(y+"" ""+x);
				}else {
					System.out.println(x+"" ""+y);
				}
			}
			}//if end
	}
}
"
