case_no,code_token
11,"
import java.util.LinkedList;
import java.util.Scanner;


class Search {


	int N;
	int M;
	int[][] root;
	LinkedList<Integer> path = new LinkedList<Integer>();

	void set(Scanner scan){

		N=scan.nextInt();
		M=scan.nextInt();

		root = new int[N][N];

		for(int i=0;i<M;i++){
			int a=scan.nextInt()-1;
			int b=scan.nextInt()-1;

			root[a][b]=1;
			root[b][a]=1;

			if(i==0){
				path.offer(a);
				path.offer(b);
			}

		}
	}

	boolean Fcheck(){
		int F = path.peek();
		for(int i=0;i<N;i++){
			if(root[F][i]==1){//先頭と繋がれた場所
				if(!path.contains(i)){
					path.addFirst(i);

					return true;
				}
			}
		}
		//すべて含まれている
		return false;
	}

	boolean Echeck(){
		int E = path.getLast();
		for(int i=0;i<N;i++){
			if(root[E][i]==1){//最後と繋がれた場所
				if(!path.contains(i)){
					path.addLast(i);
					return true;
				}
			}
		}

		//すべて含まれている
		return false;
	}


}


public class Main {

	public static void main(String[] args) {
		// TODO 自動生成されたメソッド・スタブ

		Scanner scan = new Scanner(System.in);


		Search search = new Search();
		search.set(scan);
		while(search.Fcheck());
		while(search.Echeck());

		System.out.println(search.path.size());
		for(int i=0;i<search.path.size();i++){
			System.out.print(search.path.get(i)+1+"" "");
		}
		System.out.println("""");







	}

}
"
12,"import java.io.BufferedReader;
import java.io.BufferedWriter;
import java.io.Closeable;
import java.io.FileInputStream;
import java.io.FileWriter;
import java.io.IOException;
import java.io.InputStreamReader;
import java.io.PrintWriter;
import java.util.ArrayDeque;
import java.util.ArrayList;
import java.util.Arrays;
import java.util.BitSet;
import java.util.List;
import java.util.PriorityQueue;
import java.util.Queue;

public class Main {
	static ContestScanner in;static Writer out;
	public static void main(String[] args)
	{try{in=new ContestScanner();out=new Writer();Main solve=new Main();solve.solve();
	in.close();out.flush();out.close();}catch(IOException e){e.printStackTrace();}}
	void solve() throws NumberFormatException, IOException{
		final int n = in.nextInt();
		final int m = in.nextInt();
		List<Edge>[] node = new List[n];
		Pair[] vs = new Pair[n];
		for(short i=0; i<n; i++){
			vs[i] = new Pair(0, i);
			node[i] = new ArrayList<>();
		}
		short a, b, s, t;
		int c;
		for(int i=0; i<m; i++){
			a = (short)(in.nextInt()-1);
			b = (short)(in.nextInt()-1);
			c = in.nextInt();
			Edge ea = new Edge(b, c);
			Edge eb = new Edge(a, c);
			ea.rev = eb;
			eb.rev = ea;
			node[a].add(ea);
			node[b].add(eb);
		}
		mst = Prim.getMst(node);
		final long cost = Prim.cost;
		final int q = in.nextInt();
		long[] st = new long[q];
		final long mask = (1L<<30)-1;
		for(int i=0; i<q; i++){
			s = (short)(in.nextInt()-1);
			t = (short)(in.nextInt()-1);
			st[i] = (long)s<<30 | t;
			vs[s].a++;
			vs[t].a++;
		}
		int[][] query = new int[n][];
		for(int i=0; i<n; i++){
			query[i] = new int[vs[i].a];
			vs[i].a = 0;
		}
		for(int i=0; i<q; i++){
			s = (short)(st[i]>>30);
			t = (short)(st[i]&mask);
			query[s][vs[s].a++] = i;
			query[t][vs[t].a++] = i;
		}
		short[] table = new short[n];
		Arrays.sort(vs);
		for(short i=0; i<n; i++){
			table[vs[i].b] = i;
		}
		best = new int[n];
		BitSet used = new BitSet(q);
		for(int i=n-1; i>=0; i--){
			s = vs[i].b;
			if(vs[i].a == 0) continue;
			dfs(s, (short)-1, 0);
			for(int qid: query[s]){
				if(used.get(qid)) continue;
				used.set(qid);
				t = (short)((st[qid]&mask)==s ? st[qid]>>30 : st[qid]&mask);
				vs[table[t]].a--;
				st[qid] = cost-best[t];
			}
		}
		for(int i=0; i<q; i++){
			out.println(st[i]);
		}
	}
	
	int[] best;
	List<Edge>[] mst;
	void dfs(short cur, short par, int max){
		best[cur] = max;
		for(Edge e: mst[cur]){
			if(e.to == par) continue;
			dfs(e.to, cur, Math.max(max, e.c));
		}
	}
}

class Prim{
	static long cost;
	static List<Edge>[] getMst(List<Edge>[] node){
		final int n = node.length;
		Queue<Edge> qu = new PriorityQueue<>();
		List<Edge>[] res = new List[n];
		for(int i=0; i<n; i++) res[i] = new ArrayList<>();
		for(Edge e: node[0]) qu.add(e);
		boolean[] used = new boolean[n];
		used[0] = true;
		cost = 0;
		while(!qu.isEmpty()){
			Edge e = qu.poll();
			if(used[e.to]) continue;
			used[e.to] = true;
			final int from = e.rev.to;
			res[from].add(e);
			res[e.to].add(e.rev);
			cost += e.c;
			for(Edge ne: node[e.to]){
				qu.add(ne);
			}
		}
		return res;
	}
}

class Edge implements Comparable<Edge>{
	short to;
	int c;
	Edge rev;
	Edge(short to, int c){
		this.to = to;
		this.c = c;
	}
	@Override
	public int compareTo(Edge o) {
		return Integer.compare(c, o.c);
	}
}

class Pair implements Comparable<Pair>{
	int a; short b;final int hash;Pair(int a,short b){this.a=a;this.b=b;hash=(a<<16|a>>16)^b;}
	public boolean equals(Object obj){Pair o=(Pair)(obj);return a==o.a&&b==o.b;}
	public int hashCode(){return hash;}
	public int compareTo(Pair o){if(a!=o.a)return a<o.a?-1:1;else if(b!=o.b)return b<o.b?-1:1;return 0;}
}
class Writer extends PrintWriter{
	public Writer(String filename)throws IOException
	{super(new BufferedWriter(new FileWriter(filename)));}
	public Writer()throws IOException{super(System.out);}
}
class ContestScanner implements Closeable{
	private BufferedReader in;private int c=-2;
	public ContestScanner()throws IOException 
	{in=new BufferedReader(new InputStreamReader(System.in));}
	public ContestScanner(String filename)throws IOException
	{in=new BufferedReader(new InputStreamReader(new FileInputStream(filename)));}
	public String nextToken()throws IOException {
		StringBuilder sb=new StringBuilder();
		while((c=in.read())!=-1&&Character.isWhitespace(c));
		while(c!=-1&&!Character.isWhitespace(c)){sb.append((char)c);c=in.read();}
		return sb.toString();
	}
	public String readLine()throws IOException{
		StringBuilder sb=new StringBuilder();if(c==-2)c=in.read();
		while(c!=-1&&c!='\n'&&c!='\r'){sb.append((char)c);c=in.read();}
		return sb.toString();
	}
	public long nextLong()throws IOException,NumberFormatException
	{return Long.parseLong(nextToken());}
	public int nextInt()throws NumberFormatException,IOException
	{return(int)nextLong();}
	public double nextDouble()throws NumberFormatException,IOException 
	{return Double.parseDouble(nextToken());}
	public void close() throws IOException {in.close();}
}"
13,"public class Main{
	public static void main(String[] args){
		Scanner sc=new Scanner(System.in);
		System.out.println(0);
		}
		}
"
14,"import java.util.*;
public class Main {
    private static String S;
    private static HashMap<Character, ArrayList<String>> map;
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        S = sc.next();
        map = new HashMap<>();
        ArrayList<String> listD = new ArrayList<>();
        listD.add(""dream"");
        listD.add(""dreamer"");
        ArrayList<String> listE = new ArrayList<>();
        listE.add(""erase"");
        listE.add(""eraser"");
        map.put('d', listD);
        map.put('e', listE);
        while(S.length() >= 5) {
            String tail5 = S.substring(S.length() - 5, S.length());
            if(tail5.equals(""dream"") || tail5.equals(""erase"")) {
                S = S.substring(0, S.length() - 5);
                continue;
            }
            if(S.length() >= 6) {
                String tail6 = S.substring(S.length() - 6, S.length());
                if(tail6.equals(""eraser"")) {
                    S = S.substring(0, S.length() - 6);
                    continue;
                }
            }
            if(S.length() >= 7) {
                String tail6 = S.substring(S.length() - 7, S.length());
                if(tail6.equals(""dreamer"")) {
                    S = S.substring(0, S.length() - 7);
                    continue;
                }
            }
            break;
        }
        if(S.length() == 0) {
            System.out.println(""YES"");
        } else {
            System.out.println(""NO"");
        }
    }
}


"
15,"
import java.util.*;

public class Main {
    long MLT1 = 1009;
    long MLT2 = 1007;
    long MOD1 = 1000000007;
    long MOD2 = 1000000009;
    long PAIR = 261;
//    long MLT1 = 11;
//    long MLT2 = 13L;
//    long MOD1 = 23L;
//    long MOD2 = 31L;
//    long PAIR = 59;

    long[] rh1;
    long[] rh2;
    long[] pow1;
    long[] pow2;
    int n;

    void run() {
        Scanner sc = new Scanner(System.in);
        n = sc.nextInt();
        String s = "" "" + sc.next();
        rh1 = new long[n + 1];
        rh2 = new long[n + 1];
        pow1 = new long[n + 1];
        pow2 = new long[n + 1];

        pow1[0] = pow2[0] = 1;

        for (int i = 1; i <= n; i++) {
            rh1[i] = (rh1[i - 1] * MLT1 + (s.charAt(i) - 'a' + 1)) % MOD1;
            rh2[i] = (rh2[i - 1] * MLT2 + (s.charAt(i) - 'a' + 1)) % MOD2;
            pow1[i] = pow1[i - 1] * MLT1 % MOD1;
            pow2[i] = pow2[i - 1] * MLT2 % MOD2;
        }

//        debug(rh1);
//        debug(rh2);

        long ans = 0;
        for (int i = 1; i <= n / 2; i++) {
            TreeMap<Pair, long[]> map = new TreeMap<>();
            for (int j = 0; j <= n - i; j++) {
                long[] g = get(j, j + i);
                Pair p = new Pair(g[0], g[1]);
                long[] set =  map.getOrDefault(p, new long[]{n, 0});
                set[0] = Math.min(set[0], j);
                set[1] = Math.max(set[1], j);
                map.put(p, set);
            }

//            debug(map);

            for (Map.Entry<Pair, long[]> entry : map.entrySet()) {
                if (entry.getValue()[0] != entry.getValue()[1]) {
                    if (entry.getValue()[1] - entry.getValue()[0] >= i) {
                        ans = i;
                    }
                }
            }
        }
        System.out.println(ans);
    }

    long[] get(int l, int r) {
        long t1 = ((rh1[r] - rh1[l] * pow1[r - l]) % MOD1 + MOD1) % MOD1;
        long t2 = ((rh2[r] - rh2[l] * pow2[r - l]) % MOD2 + MOD2) % MOD2;

        return new long[] {t1, t2};
    }

    class Pair implements Comparable<Pair> {
        long s1, s2;
        Pair(long s1, long s2) {
            this.s1 = s1;
            this.s2 = s2;
        }

        @Override
        public int compareTo(Pair o) {
            if (s1 != o.s1) {
                return Long.compare(s1, o.s1);
            }
            return Long.compare(s2, o.s2);
        }

        @Override
        public int hashCode() {
            return Long.hashCode(s1 * PAIR + s2);
        }

        @Override
        public boolean equals(Object obj) {
            if (obj instanceof Pair) {
                Pair o = (Pair) obj;
                return s1 == o.s1 && s2 == o.s2;
            }
            return false;
        }

        @Override
        public String toString() {
            return String.format(""(%d, %d)"", s1, s2);
        }
    }

    void debug(Object... os) {
        System.err.println(Arrays.deepToString(os));
    }

    public static void main(String[] args) {
        new Main().run();
    }

}
"
16,"import java.util.*;

public class Main{
  public static void main(String[] args){
    Scanner sc = new Scanner(System.in);
    double n = sc.nextDouble();
    System.out.println(n%2 == 0 ? 0.5 : (n+1)/(n*2));
  }
}"
17,"import java.util.*;
public class Main {
	public static void main(String[] args) {
    	Scanner sc = new Scanner(System.in);
		String S = sc.next();
		String S1 ="""";
		String S2 ="""";
		String ans="""";
		int cnt1 = 0;
		int cnt2 = 0;
		int i1 = 0;
		int i2 = 0;
		S1=S.substring(0, 2);
		S2=S.substring(2, 4);
		i1 = Integer.parseInt(S1);
		i2 = Integer.parseInt(S2);
		for(int i=1;i<=12;i++){
			if (i1==i) {
				cnt1= cnt1+1;
			}
		}	
		for(int j=1;j<=12;j++){
			if (i2==j) {
				cnt2=cnt2+1;
			}
		}
		if (cnt1==1&&cnt2==1) {
			ans=""AMBIGUOUS"";
			System.out.println(ans);
		}
		if (cnt1==1&&cnt2!=1) {
			ans=""MMYY"";
			System.out.println(ans);
		}
		if (cnt1!=1&&cnt2==1) {
			ans=""YYMM"";
			System.out.println(ans);
		}
		if (cnt1!=1&&cnt2!=1) {
			ans=""NA"";
			System.out.println(ans);
		}
    }
}"
18,"import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStream;
import java.io.InputStreamReader;
import java.io.OutputStream;
import java.io.PrintWriter;
import java.util.Arrays;

public class Main {

	public static void main(String[] args) {
		InputStream inputStream = System.in;
		OutputStream outputStream = System.out;
		MyInput in = new MyInput(inputStream);
		PrintWriter out = new PrintWriter(outputStream);
		TaskX solver = new TaskX();
		solver.solve(1, in, out);
		out.close();
	}

	static int INF = 1 << 30;
	static long LINF = 1L << 55;
	static int MOD = 1000000007;
	static int[] mh4 = { 0, -1, 1, 0 };
	static int[] mw4 = { -1, 0, 0, 1 };
	static int[] mh8 = { -1, -1, -1, 0, 0, 1, 1, 1 };
	static int[] mw8 = { -1, 0, 1, -1, 1, -1, 0, 1 };

	static class TaskX {

		public void solve(int testNumber, MyInput in, PrintWriter out) {

			int n = in.nextInt(), m = in.nextInt();

			// i 回目の操作で箱 j に赤いボールが r 個、白いボールが b 個入っている可能性があるかどうか
			boolean[][][][] dp = new boolean[m+1][n][n+1][n+1];
			for (int i = 0; i < n; i++) {
				dp[0][i][i == 0 ? 1 : 0][i != 0 ? 1 : 0] = true;
			}

			for (int i = 0; i < m; i++) {
				int x = in.nextInt()-1, y = in.nextInt()-1;

				// 赤いボールと白いボールがある場合
				boolean done = false;
				for (int r = 1; r <= n; r++) {
					for (int w = 1; w <= n; w++) {
						if (dp[i][x][r][w]) {

							// 赤いボールを渡す場合
							for (int r2 = 0; r2 <= n; r2++) {
								for (int w2 = 0; w2 <= n; w2++) {
									if (dp[i][y][r2][w2]) {
										dp[i+1][y][r2+1][w2] = true;
										dp[i][x][r][w] = false;
										dp[i+1][x][r-1][w] = true;
									}
								}
							}

							// 白いボールを渡す場合
							for (int r2 = 0; r2 <= n; r2++) {
								for (int w2 = 0; w2 <= n; w2++) {
									if (dp[i][y][r2][w2]) {
										dp[i+1][y][r2][w2+1] = true;
										dp[i][x][r][w] = false;
										dp[i+1][x][r][w-1] = true;
									}
								}
							}

							done = true;
						}
					}
				}

				// 赤いボールしかない場合
				if (!done) {
					for (int r = 1; r <= n; r++) {
						if (dp[i][x][r][0]) {

							// 赤いボールを渡す場合
							for (int r2 = 0; r2 <= n; r2++) {
								for (int w2 = 0; w2 <= n; w2++) {
									if (dp[i][y][r2][w2]) {
										dp[i+1][y][r2+1][w2] = true;
										dp[i][x][r][0] = false;
										dp[i+1][x][r-1][0] = true;
									}
								}
							}

							done = true;
						}
					}
				}

				// 白いボールしかない場合
				if (!done) {
					for (int w = 1; w <= n; w++) {
						if (dp[i][x][0][w]) {

							// 白いボールを渡す場合
							for (int r2 = 0; r2 <= n; r2++) {
								for (int w2 = 0; w2 <= n; w2++) {
									if (dp[i][y][r2][w2]) {
										dp[i+1][y][r2][w2+1] = true;
										dp[i][x][0][w] = false;
										dp[i+1][x][0][w-1] = true;
									}
								}
							}
						}
					}
				}

				if (!done) new RuntimeException();

				// 直前の状態のマージ(移動しなかった分)
				for (int j = 0; j < n; j++) {
					if (j == y) continue;
					for (int r = 0; r <= n; r++) {
						for (int w = 0; w <= n; w++) {
							dp[i+1][j][r][w] |= dp[i][j][r][w];
						}
					}
				}
			}

			// m回操作後の最終的な状態で赤いボールが入っている可能性がある箱の数を数える
			int ans = 0;
			for (int i = 0; i < n; i++) {
				boolean ok = false;
				top:
				for (int r = 1; r <= n; r++) {
					for (int w = 0; w <= n; w++) {
						if (dp[m][i][r][w]) {
							ok = true;
							break top;
						}
					}
				}
				if (ok) ans++;
			}
			out.println(ans);
		}
	}

	static class MyInput {
		private final BufferedReader in;
		private static int pos;
		private static int readLen;
		private static final char[] buffer = new char[1024 * 8];
		private static char[] str = new char[500 * 8 * 2];
		private static boolean[] isDigit = new boolean[256];
		private static boolean[] isSpace = new boolean[256];
		private static boolean[] isLineSep = new boolean[256];

		static {
			for (int i = 0; i < 10; i++) {
				isDigit['0' + i] = true;
			}
			isDigit['-'] = true;
			isSpace[' '] = isSpace['\r'] = isSpace['\n'] = isSpace['\t'] = true;
			isLineSep['\r'] = isLineSep['\n'] = true;
		}

		public MyInput(InputStream is) {
			in = new BufferedReader(new InputStreamReader(is));
		}

		public int read() {
			if (pos >= readLen) {
				pos = 0;
				try {
					readLen = in.read(buffer);
				} catch (IOException e) {
					throw new RuntimeException();
				}
				if (readLen <= 0) {
					throw new MyInput.EndOfFileRuntimeException();
				}
			}
			return buffer[pos++];
		}

		public int nextInt() {
			int len = 0;
			str[len++] = nextChar();
			len = reads(len, isSpace);
			int i = 0;
			int ret = 0;
			if (str[0] == '-') {
				i = 1;
			}
			for (; i < len; i++)
				ret = ret * 10 + str[i] - '0';
			if (str[0] == '-') {
				ret = -ret;
			}
			return ret;
		}

		public long nextLong() {
			int len = 0;
			str[len++] = nextChar();
			len = reads(len, isSpace);
			int i = 0;
			long ret = 0;
			if (str[0] == '-') {
				i = 1;
			}
			for (; i < len; i++)
				ret = ret * 10 + str[i] - '0';
			if (str[0] == '-') {
				ret = -ret;
			}
			return ret;
		}

		public char nextChar() {
			while (true) {
				final int c = read();
				if (!isSpace[c]) {
					return (char) c;
				}
			}
		}

		public String nextString() {
			return new String(nextChars());
		}

		public char[] nextChars() {
			int len = 0;
			str[len++] = nextChar();
			len = reads(len, isSpace);
			return Arrays.copyOf(str, len);
		}

		public char[][] next2DChars(int h, int w) {
			char[][] s = new char[h][w];
			for (int i = 0; i < h; i++) {
				s[i] = nextChars();
			}
			return s;
		}

		int reads(int len, boolean[] accept) {
			try {
				while (true) {
					final int c = read();
					if (accept[c]) {
						break;
					}
					if (str.length == len) {
						char[] rep = new char[str.length * 3 / 2];
						System.arraycopy(str, 0, rep, 0, str.length);
						str = rep;
					}
					str[len++] = (char) c;
				}
			} catch (MyInput.EndOfFileRuntimeException e) {
			}
			return len;
		}

		public int[] nextIntArray(final int n) {
			final int[] res = new int[n];
			for (int i = 0; i < n; i++) {
				res[i] = nextInt();
			}
			return res;
		}

		public int[] nextIntArray1Index(final int n) {
			final int[] res = new int[n + 1];
			for (int i = 1; i < n + 1; i++) {
				res[i] = nextInt();
			}
			return res;
		}

		public int[] nextIntArrayDec(final int n) {
			final int[] res = new int[n];
			for (int i = 0; i < n; i++) {
				res[i] = nextInt() - 1;
			}
			return res;
		}

		public long[] nextLongArray(final int n) {
			final long[] res = new long[n];
			for (int i = 0; i < n; i++) {
				res[i] = nextLong();
			}
			return res;
		}

		public long[] nextLongArray1Index(final int n) {
			final long[] res = new long[n + 1];
			for (int i = 1; i < n + 1; i++) {
				res[i] = nextLong();
			}
			return res;
		}

		public long[] nextLongArrayDec(final int n) {
			final long[] res = new long[n];
			for (int i = 0; i < n; i++) {
				res[i] = nextLong() - 1;
			}
			return res;
		}

		public double nextDouble() {
			return Double.parseDouble(nextString());
		}

		public double[] nextDoubleArray(int n) {
			double[] res = new double[n];
			for (int i = 0; i < n; i++) {
				res[i] = nextDouble();
			}
			return res;
		}

		static class EndOfFileRuntimeException extends RuntimeException {
		}

	}

}
"
19,"import java.util.Scanner;

public class Main {

	public static void main(String[] args) {
		Scanner scan = new Scanner(System.in);
		String S = scan.nextLine();
		
		boolean kai = true;
		
		while (S.length() > 0) {
			
			if (S.endsWith(""dream"")) {
				S =  new String(S.substring(0,S.length() - 5));
			} else if (S.endsWith(""dreamer"")) {
				S = new String(S.substring(0,S.length() - 7));
			} else if (S.endsWith(""erase"")) {
				S = new String(S.substring(0,S.length() - 5));
			} else if (S.endsWith(""eraser"")) {
				S = new String(S.substring(0,S.length() - 6));
			} else {
				kai = false;
				break;
			}
		}
		
		System.gc();
		
		if (kai == true) {
			System.out.println(""YES"");
		} else {
			System.out.println(""NO"");
		}
		 
		 scan.close();

	}
}"
20,"import java.io.IOException;
import java.io.InputStream;
import java.io.PrintWriter;
import java.util.Arrays;
import java.util.InputMismatchException;
import java.util.NoSuchElementException;

public class Main {

	static PrintWriter out;
	static InputReader ir;
	static boolean debug = false;

	static void solve() {
		char[] a = ir.next().toCharArray();
		int n = a.length;
		int[][][] dp = new int[n + 1][26][2];
		for (int i = 0; i < 26; i++)
			dp[n][i] = new int[] { i, 1 };
		for (int i = n - 1; i >= 0; i--) {
			for (int j = 0; j < 26; j++)
				for (int k = 0; k < 2; k++)
					dp[i][j][k] = dp[i + 1][j][k];
			int cur = a[i] - 'a';
			int mi = 2 * n;
			for (int j = 0; j < 26; j++)
				mi = Math.min(mi, dp[i + 1][j][1]);
			for (int j = 0; j < 26; j++) {
				if (dp[i + 1][j][1] == mi) {
					dp[i][cur] = new int[] { j, dp[i + 1][j][1] + 1 };
					break;
				}
			}
		}
		int mi = 2 * n, cur = -1;
		;
		for (int i = 0; i < 26; i++)
			mi = Math.min(mi, dp[0][i][1]);
		for (int i = 0; i < 26; i++)
			if (dp[0][i][1] == mi) {
				cur = i;
				break;
			}
		tr(dp[0]);
		String ret = Character.toString((char) ('a' + cur));
		for (int i = 0; i < n; i++) {
			if (dp[i][cur][0] == dp[i + 1][cur][0] && dp[i][cur][1] == dp[i + 1][cur][1])
				continue;
			ret += Character.toString((char) ('a' + dp[i][cur][0]));
			cur = dp[i][cur][0];
		}
		out.println(ret);
	}

	public static void main(String[] args) {
		ir = new InputReader(System.in);
		out = new PrintWriter(System.out);
		solve();
		out.flush();
	}

	static class InputReader {

		private InputStream in;
		private byte[] buffer = new byte[1024];
		private int curbuf;
		private int lenbuf;

		public InputReader(InputStream in) {
			this.in = in;
			this.curbuf = this.lenbuf = 0;
		}

		public boolean hasNextByte() {
			if (curbuf >= lenbuf) {
				curbuf = 0;
				try {
					lenbuf = in.read(buffer);
				} catch (IOException e) {
					throw new InputMismatchException();
				}
				if (lenbuf <= 0)
					return false;
			}
			return true;
		}

		private int readByte() {
			if (hasNextByte())
				return buffer[curbuf++];
			else
				return -1;
		}

		private boolean isSpaceChar(int c) {
			return !(c >= 33 && c <= 126);
		}

		private void skip() {
			while (hasNextByte() && isSpaceChar(buffer[curbuf]))
				curbuf++;
		}

		public boolean hasNext() {
			skip();
			return hasNextByte();
		}

		public String next() {
			if (!hasNext())
				throw new NoSuchElementException();
			StringBuilder sb = new StringBuilder();
			int b = readByte();
			while (!isSpaceChar(b)) {
				sb.appendCodePoint(b);
				b = readByte();
			}
			return sb.toString();
		}

		public int nextInt() {
			if (!hasNext())
				throw new NoSuchElementException();
			int c = readByte();
			while (isSpaceChar(c))
				c = readByte();
			boolean minus = false;
			if (c == '-') {
				minus = true;
				c = readByte();
			}
			int res = 0;
			do {
				if (c < '0' || c > '9')
					throw new InputMismatchException();
				res = res * 10 + c - '0';
				c = readByte();
			} while (!isSpaceChar(c));
			return (minus) ? -res : res;
		}

		public long nextLong() {
			if (!hasNext())
				throw new NoSuchElementException();
			int c = readByte();
			while (isSpaceChar(c))
				c = readByte();
			boolean minus = false;
			if (c == '-') {
				minus = true;
				c = readByte();
			}
			long res = 0;
			do {
				if (c < '0' || c > '9')
					throw new InputMismatchException();
				res = res * 10 + c - '0';
				c = readByte();
			} while (!isSpaceChar(c));
			return (minus) ? -res : res;
		}

		public double nextDouble() {
			return Double.parseDouble(next());
		}

		public int[] nextIntArray(int n) {
			int[] a = new int[n];
			for (int i = 0; i < n; i++)
				a[i] = nextInt();
			return a;
		}

		public long[] nextLongArray(int n) {
			long[] a = new long[n];
			for (int i = 0; i < n; i++)
				a[i] = nextLong();
			return a;
		}

		public char[][] nextCharMap(int n, int m) {
			char[][] map = new char[n][m];
			for (int i = 0; i < n; i++)
				map[i] = next().toCharArray();
			return map;
		}
	}

	static void tr(Object... o) {
		if (debug)
			out.println(Arrays.deepToString(o));
	}
}
"
21,"import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStreamReader;
import java.util.StringTokenizer;

public class HMDivisors {

	public static void main(String[] args) throws IOException {
		BufferedReader br = new BufferedReader(new InputStreamReader(System.in));

		int count=0;

		StringTokenizer st1 = new StringTokenizer(br.readLine());
		int a=Integer.parseInt(st1.nextToken());
		int b=Integer.parseInt(st1.nextToken());
		int c=Integer.parseInt(st1.nextToken());
		if(c%a==0){
			count++;
		}
		a++;

		while(a<b){
			if(c%a==0){
				count++;
			}
			a++;
		}

		System.out.println(count);
	}

}

"
22,"package codeFest2017qualC;

import java.io.IOException;
import java.io.InputStream;
import java.util.ArrayList;
import java.util.NoSuchElementException;
import java.util.Scanner;

public class Main {
	public static void main(String[] args){
		Scanner sc = new Scanner(System.in);
		FastScanner fs = new FastScanner();
		String s = fs.next();
		sc.close();
		
//		ArrayList<Integer> sa = new ArrayList<Integer>();
//		for(int i=0; i<s.length(); i++){
//			sa.add(s.charAt(i) -97);
//		}
//		
//		int epos = sa.size() -1;
//		int ans = 0;
//		
//		for(int i=0; i<epos; i++){
//			int i1 = sa.get(i);
//			int i2 = sa.get(epos);
//			if(i1 != i2){
//				if(i1 != 23 && i2 != 23){
//					System.out.println(""-1"");
//					return;
//				}else if(i1 == 23){
//					sa.add(epos+1, 23);
//					ans++;
//					epos++;
//				}else if(i2 == 23){
//					sa.add(i, 23);
//					ans++;
//					epos++;
//				}
//			}
//			epos--;
//			if(ans > 100000){
//				System.out.println(""-1"");
//				return;
//			}
//		}
		
		char[] ca = s.toCharArray();
		
		int epos = s.length() -1;
		int ans = 0;
		
		for(int i=0; i<epos; i++){
			int i1 = ca[i] - 97;
			int i2 = ca[epos] - 97;
			if(i1 != i2){
				if(i1 != 23 && i2 != 23){
					System.out.println(""-1"");
					return;
				}else if(i1 == 23){
					ans++;
					epos++;
				}else if(i2 == 23){
					ans++;
					i--;
				}
			}
			epos--;
			if(ans > 100000){
				System.out.println(""-1"");
				return;
			}
		}
		
		System.out.println(ans);
		
//		int[] num = new int[26];
//		for(int i=0; i<s.length(); i++){
//			num[c[i]-97]++;
//		}
//		
//		int knum = 0;
//		int kpos;
//		for(int i=0; i<26; i++){
//			if(c[i] % 2 != 0){
//				knum++;
//				kpos = i;
//			}
//		}
//		
//		if(knum >= 2){
//			System.out.println(""-1"");
//			return;
//		}
//		
//		if(knum == 1){
//			
//		}
	}
}

class FastScanner {
    private final InputStream in = System.in;
    private final byte[] buffer = new byte[1024];
    private int ptr = 0;
    private int buflen = 0;
    private boolean hasNextByte() {
        if (ptr < buflen) {
            return true;
        }else{
            ptr = 0;
            try {
                buflen = in.read(buffer);
            } catch (IOException e) {
                e.printStackTrace();
            }
            if (buflen <= 0) {
                return false;
            }
        }
        return true;
    }
    private int readByte() { if (hasNextByte()) return buffer[ptr++]; else return -1;}
    private static boolean isPrintableChar(int c) { return 33 <= c && c <= 126;}
    private void skipUnprintable() { while(hasNextByte() && !isPrintableChar(buffer[ptr])) ptr++;}
    public boolean hasNext() { skipUnprintable(); return hasNextByte();}
    public String next() {
        if (!hasNext()) throw new NoSuchElementException();
        StringBuilder sb = new StringBuilder();
        int b = readByte();
        while(isPrintableChar(b)) {
            sb.appendCodePoint(b);
            b = readByte();
        }
        return sb.toString();
    }
    public long nextLong() {
        if (!hasNext()) throw new NoSuchElementException();
        long n = 0;
        boolean minus = false;
        int b = readByte();
        if (b == '-') {
            minus = true;
            b = readByte();
        }
        if (b < '0' || '9' < b) {
            throw new NumberFormatException();
        }
        while(true){
            if ('0' <= b && b <= '9') {
                n *= 10;
                n += b - '0';
            }else if(b == -1 || !isPrintableChar(b)){
                return minus ? -n : n;
            }else{
                throw new NumberFormatException();
            }
            b = readByte();
        }
    }
}
"
23,"import java.util.*;
class Main{
    public static void main(String[] args){
        Scanner scanner = new Scanner(System.in);
        long a = scanner.nextLong();
        long b = scanner.nextLong();
        List<Long> divisor = new ArrayList<>();
        for(long i = 1; i <= Math.min(a,b); i++){
            if(a%i==0 && b%i==0){
                divisor.add(i);
            }
        }
        int s = divisor.size();
        int max = 0;
        for(int i = 0; i < Math.pow(2,s); i++){
            List<Long> one = new ArrayList<>();
            for(int j = 0; j < s; j++){
                if ((1&i>>j) == 1) {
                    long target = divisor.get(j);
                    boolean flag = true;
                    for(int k = 0; k < one.size(); k++){
                        if(gcd(one.get(k), target) != 1){flag = false;}
                    }
                    if(!flag){break;}
                    one.add(target);
                    if(flag && max < one.size()){max = one.size();}
                    
                }
            }
        }
        System.out.println(max);
    }

    public static long gcd(long a, long b){
        if(b == 0){return a;}
        return gcd(b, a%b);
    }
}
"
